,speed,speed,speed,speed,occupancy,occupancy,occupancy,occupancy,S_vol,S_vol,S_vol,S_vol,S_speed,S_speed,S_speed,S_speed,L_vol,L_vol,L_vol,L_vol,L_speed,L_speed,L_speed,L_speed,T_vol,T_vol,T_vol,T_vol,T_speed,T_speed,T_speed,T_speed
17:43,77.0,77.0,81.0,59.0,12.0,12.0,8.0,18.0,27.0,21.0,12.0,33.0,76.0,75.0,81.0,59.0,2.0,4.0,3.0,1.0,89.0,83.0,78.0,48.0,0.0,1.0,1.0,0.0,0.0,71.0,75.0,0.0
17:44,55.0,62.0,78.0,71.0,16.0,14.0,10.0,9.0,28.0,18.0,13.0,17.0,54.0,62.0,76.0,70.0,1.0,2.0,2.0,2.0,57.0,62.0,80.0,71.0,0.0,2.0,3.0,0.0,0.0,53.0,80.0,0.0
17:45,37.0,45.0,54.0,60.0,22.0,16.0,17.0,11.0,17.0,20.0,18.0,20.0,35.0,44.0,54.0,59.0,1.0,2.0,3.0,2.0,49.0,48.0,56.0,64.0,2.0,0.0,1.0,0.0,46.0,0.0,40.0,0.0
17:46,45.0,48.0,60.0,67.0,15.0,15.0,15.0,10.0,20.0,22.0,26.0,22.0,44.0,48.0,59.0,66.0,1.0,1.0,0.0,0.0,47.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:47,30.0,41.0,49.0,62.0,25.0,18.0,19.0,9.0,13.0,18.0,16.0,15.0,30.0,40.0,49.0,60.0,2.0,1.0,3.0,2.0,35.0,46.0,43.0,69.0,1.0,1.0,2.0,0.0,15.0,45.0,56.0,0.0
17:48,25.0,28.0,42.0,48.0,28.0,32.0,22.0,16.0,13.0,15.0,17.0,21.0,23.0,28.0,42.0,47.0,3.0,1.0,2.0,2.0,32.0,29.0,45.0,49.0,2.0,3.0,2.0,0.0,25.0,22.0,36.0,0.0
17:49,24.0,26.0,42.0,47.0,42.0,29.0,20.0,14.0,10.0,6.0,11.0,21.0,21.0,17.0,39.0,47.0,3.0,5.0,4.0,1.0,27.0,29.0,50.0,38.0,5.0,3.0,3.0,0.0,28.0,37.0,38.0,0.0
17:50,15.0,26.0,36.0,47.0,41.0,28.0,23.0,20.0,8.0,8.0,15.0,23.0,12.0,19.0,35.0,47.0,3.0,4.0,3.0,1.0,12.0,32.0,34.0,46.0,1.0,2.0,2.0,1.0,47.0,37.0,40.0,41.0
17:51,20.0,15.0,26.0,46.0,25.0,25.0,37.0,21.0,5.0,8.0,18.0,23.0,18.0,16.0,26.0,45.0,2.0,2.0,4.0,3.0,16.0,10.0,23.0,49.0,2.0,0.0,2.0,1.0,28.0,0.0,30.0,41.0
17:52,20.0,22.0,36.0,41.0,32.0,40.0,22.0,19.0,9.0,10.0,17.0,20.0,20.0,18.0,35.0,40.0,6.0,4.0,1.0,1.0,18.0,28.0,43.0,52.0,0.0,3.0,1.0,1.0,0.0,24.0,38.0,42.0
17:53,20.0,19.0,23.0,38.0,31.0,37.0,26.0,22.0,17.0,13.0,17.0,24.0,19.0,18.0,22.0,38.0,1.0,3.0,1.0,0.0,24.0,17.0,36.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,0.0,37.0
17:54,11.0,16.0,13.0,47.0,35.0,35.0,47.0,14.0,5.0,7.0,8.0,20.0,10.0,12.0,12.0,46.0,4.0,4.0,4.0,1.0,10.0,15.0,15.0,52.0,0.0,1.0,1.0,0.0,0.0,45.0,7.0,0.0
17:55,14.0,16.0,19.0,45.0,39.0,55.0,38.0,14.0,6.0,14.0,12.0,19.0,11.0,15.0,16.0,44.0,5.0,2.0,4.0,2.0,16.0,19.0,22.0,47.0,1.0,1.0,1.0,0.0,17.0,14.0,42.0,0.0
17:56,18.0,21.0,37.0,41.0,36.0,32.0,25.0,20.0,13.0,10.0,14.0,22.0,16.0,17.0,36.0,40.0,4.0,2.0,4.0,1.0,22.0,21.0,37.0,39.0,0.0,2.0,2.0,1.0,0.0,36.0,35.0,42.0
17:57,20.0,26.0,39.0,48.0,49.0,30.0,22.0,15.0,7.0,17.0,16.0,21.0,15.0,25.0,37.0,47.0,5.0,1.0,7.0,1.0,19.0,40.0,42.0,58.0,5.0,2.0,0.0,0.0,26.0,25.0,0.0,0.0
17:58,17.0,20.0,28.0,42.0,53.0,32.0,28.0,19.0,10.0,16.0,17.0,19.0,15.0,19.0,24.0,42.0,5.0,1.0,4.0,1.0,19.0,21.0,40.0,38.0,2.0,1.0,0.0,1.0,19.0,34.0,0.0,41.0
17:59,18.0,18.0,24.0,39.0,42.0,34.0,33.0,18.0,12.0,14.0,15.0,19.0,19.0,16.0,21.0,38.0,3.0,2.0,6.0,1.0,17.0,17.0,30.0,38.0,2.0,1.0,0.0,0.0,13.0,31.0,0.0,0.0
18:00,22.0,19.0,22.0,46.0,44.0,40.0,37.0,18.0,6.0,9.0,16.0,27.0,18.0,19.0,22.0,45.0,7.0,7.0,4.0,0.0,20.0,19.0,21.0,0.0,3.0,1.0,1.0,0.0,31.0,15.0,25.0,0.0
18:01,18.0,18.0,23.0,48.0,41.0,42.0,38.0,14.0,8.0,13.0,15.0,18.0,15.0,16.0,22.0,48.0,5.0,3.0,4.0,2.0,15.0,17.0,23.0,46.0,2.0,1.0,2.0,0.0,31.0,34.0,30.0,0.0
18:02,14.0,19.0,23.0,40.0,51.0,42.0,40.0,23.0,5.0,6.0,9.0,11.0,11.0,13.0,21.0,40.0,10.0,3.0,8.0,4.0,15.0,17.0,23.0,35.0,0.0,4.0,2.0,3.0,0.0,29.0,28.0,44.0
18:03,18.0,15.0,29.0,48.0,33.0,43.0,28.0,13.0,12.0,16.0,17.0,19.0,17.0,14.0,26.0,47.0,4.0,2.0,4.0,1.0,20.0,18.0,37.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:04,20.0,26.0,30.0,35.0,35.0,38.0,20.0,26.0,10.0,10.0,16.0,15.0,21.0,23.0,29.0,33.0,5.0,3.0,2.0,3.0,16.0,29.0,29.0,38.0,1.0,4.0,0.0,3.0,24.0,27.0,0.0,37.0
18:05,22.0,23.0,32.0,38.0,40.0,43.0,31.0,24.0,4.0,14.0,16.0,23.0,17.0,19.0,31.0,38.0,2.0,6.0,3.0,3.0,21.0,29.0,31.0,36.0,3.0,1.0,2.0,0.0,28.0,34.0,31.0,0.0
18:06,18.0,27.0,42.0,39.0,34.0,46.0,24.0,26.0,9.0,7.0,19.0,26.0,15.0,17.0,42.0,38.0,6.0,3.0,3.0,2.0,21.0,26.0,42.0,38.0,0.0,6.0,2.0,1.0,0.0,38.0,35.0,46.0
18:07,25.0,27.0,36.0,39.0,39.0,35.0,27.0,20.0,5.0,15.0,17.0,19.0,19.0,24.0,34.0,39.0,6.0,1.0,1.0,1.0,20.0,31.0,36.0,30.0,4.0,5.0,4.0,2.0,37.0,34.0,43.0,41.0
18:08,33.0,40.0,47.0,39.0,21.0,15.0,18.0,15.0,15.0,18.0,15.0,17.0,31.0,40.0,48.0,38.0,1.0,1.0,4.0,1.0,44.0,30.0,41.0,40.0,2.0,0.0,1.0,0.0,37.0,0.0,45.0,0.0
18:09,37.0,48.0,51.0,35.0,22.0,16.0,12.0,27.0,18.0,17.0,15.0,21.0,35.0,46.0,51.0,34.0,2.0,5.0,1.0,4.0,42.0,52.0,52.0,37.0,1.0,0.0,1.0,1.0,44.0,0.0,48.0,34.0
18:10,43.0,47.0,54.0,41.0,25.0,19.0,16.0,27.0,16.0,22.0,22.0,32.0,45.0,46.0,54.0,41.0,8.0,2.0,0.0,0.0,38.0,52.0,0.0,0.0,1.0,1.0,2.0,1.0,48.0,51.0,53.0,37.0
18:11,66.0,61.0,63.0,40.0,13.0,16.0,15.0,27.0,23.0,22.0,18.0,30.0,66.0,61.0,62.0,38.0,2.0,3.0,3.0,2.0,56.0,61.0,64.0,58.0,0.0,1.0,2.0,0.0,0.0,56.0,67.0,0.0
18:12,67.0,63.0,67.0,47.0,13.0,14.0,12.0,18.0,26.0,24.0,14.0,27.0,67.0,63.0,67.0,47.0,2.0,2.0,3.0,1.0,62.0,59.0,65.0,41.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,0.0
18:13,75.0,73.0,76.0,54.0,9.0,11.0,8.0,21.0,18.0,22.0,10.0,27.0,75.0,72.0,75.0,53.0,1.0,2.0,4.0,3.0,78.0,77.0,76.0,57.0,1.0,0.0,0.0,1.0,64.0,0.0,0.0,70.0
18:14,79.0,74.0,76.0,45.0,6.0,9.0,4.0,20.0,17.0,19.0,9.0,27.0,78.0,73.0,75.0,44.0,0.0,2.0,0.0,2.0,0.0,74.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:15,74.0,71.0,76.0,59.0,14.0,14.0,8.0,16.0,26.0,25.0,17.0,29.0,74.0,71.0,77.0,58.0,2.0,1.0,1.0,1.0,67.0,78.0,58.0,66.0,1.0,2.0,0.0,0.0,69.0,63.0,0.0,0.0
18:16,70.0,68.0,68.0,55.0,11.0,11.0,11.0,18.0,27.0,25.0,15.0,27.0,69.0,67.0,66.0,54.0,0.0,0.0,1.0,1.0,0.0,0.0,77.0,57.0,0.0,0.0,2.0,1.0,0.0,0.0,73.0,55.0
18:17,74.0,70.0,69.0,55.0,9.0,12.0,9.0,14.0,18.0,22.0,15.0,26.0,73.0,70.0,68.0,54.0,3.0,1.0,2.0,0.0,74.0,60.0,74.0,0.0,1.0,1.0,1.0,0.0,75.0,72.0,71.0,0.0
18:18,79.0,72.0,71.0,50.0,11.0,14.0,12.0,17.0,29.0,28.0,20.0,23.0,78.0,71.0,70.0,49.0,0.0,2.0,3.0,3.0,0.0,75.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:19,80.0,72.0,71.0,61.0,9.0,13.0,12.0,14.0,22.0,22.0,16.0,23.0,80.0,71.0,71.0,60.0,1.0,4.0,1.0,2.0,72.0,71.0,69.0,70.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,0.0
18:20,76.0,76.0,71.0,56.0,10.0,11.0,8.0,15.0,22.0,25.0,11.0,26.0,76.0,75.0,70.0,55.0,0.0,1.0,1.0,1.0,0.0,75.0,68.0,80.0,1.0,0.0,2.0,0.0,74.0,0.0,71.0,0.0
18:21,79.0,75.0,80.0,59.0,9.0,9.0,8.0,17.0,23.0,19.0,7.0,28.0,78.0,74.0,79.0,57.0,0.0,2.0,4.0,1.0,0.0,77.0,80.0,63.0,0.0,0.0,2.0,1.0,0.0,0.0,77.0,84.0
18:22,75.0,75.0,68.0,56.0,11.0,12.0,9.0,18.0,29.0,25.0,15.0,28.0,74.0,74.0,67.0,55.0,0.0,2.0,2.0,2.0,0.0,80.0,67.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:23,79.0,76.0,71.0,57.0,9.0,15.0,13.0,17.0,24.0,19.0,19.0,27.0,78.0,75.0,70.0,57.0,0.0,4.0,3.0,0.0,0.0,77.0,75.0,0.0,0.0,3.0,1.0,1.0,0.0,77.0,61.0,51.0
18:24,69.0,71.0,76.0,50.0,13.0,12.0,8.0,20.0,26.0,27.0,14.0,29.0,68.0,70.0,76.0,49.0,3.0,2.0,1.0,2.0,69.0,82.0,73.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,0.0
18:25,78.0,72.0,66.0,45.0,12.0,12.0,9.0,21.0,27.0,18.0,12.0,26.0,78.0,71.0,65.0,44.0,2.0,5.0,1.0,2.0,77.0,74.0,51.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,77.0,0.0
18:26,73.0,69.0,69.0,42.0,12.0,12.0,9.0,25.0,27.0,26.0,16.0,27.0,73.0,68.0,68.0,41.0,1.0,1.0,1.0,3.0,66.0,74.0,70.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:27,72.0,69.0,71.0,34.0,13.0,9.0,10.0,26.0,29.0,20.0,14.0,25.0,72.0,68.0,71.0,32.0,1.0,1.0,3.0,2.0,58.0,79.0,73.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0.0
18:28,74.0,71.0,69.0,45.0,14.0,16.0,11.0,20.0,30.0,17.0,17.0,25.0,74.0,71.0,69.0,44.0,1.0,5.0,2.0,2.0,59.0,70.0,65.0,50.0,1.0,2.0,0.0,0.0,77.0,66.0,0.0,0.0
18:29,82.0,75.0,72.0,46.0,10.0,10.0,7.0,23.0,24.0,15.0,13.0,23.0,82.0,73.0,70.0,46.0,3.0,4.0,0.0,3.0,79.0,81.0,0.0,41.0,0.0,1.0,1.0,2.0,0.0,68.0,84.0,52.0
18:30,83.0,76.0,69.0,53.0,11.0,14.0,9.0,19.0,30.0,19.0,14.0,28.0,82.0,76.0,69.0,52.0,1.0,4.0,3.0,2.0,85.0,72.0,67.0,60.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0,0.0
18:31,84.0,77.0,73.0,58.0,12.0,13.0,9.0,19.0,30.0,18.0,13.0,28.0,83.0,77.0,72.0,57.0,2.0,5.0,3.0,3.0,94.0,75.0,70.0,59.0,0.0,1.0,1.0,0.0,0.0,84.0,78.0,0.0
18:32,83.0,74.0,74.0,60.0,9.0,13.0,9.0,17.0,26.0,23.0,14.0,29.0,82.0,73.0,74.0,59.0,0.0,1.0,2.0,1.0,0.0,76.0,71.0,60.0,0.0,2.0,1.0,0.0,0.0,72.0,69.0,0.0
18:33,91.0,77.0,73.0,52.0,9.0,11.0,9.0,20.0,25.0,24.0,19.0,31.0,90.0,76.0,72.0,51.0,1.0,2.0,1.0,0.0,92.0,83.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0
18:34,88.0,82.0,85.0,68.0,8.0,10.0,6.0,12.0,22.0,25.0,14.0,25.0,88.0,81.0,85.0,67.0,1.0,1.0,1.0,0.0,77.0,94.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:35,82.0,74.0,76.0,63.0,11.0,10.0,10.0,12.0,29.0,23.0,16.0,23.0,81.0,73.0,75.0,62.0,0.0,1.0,2.0,2.0,0.0,73.0,80.0,69.0,1.0,0.0,2.0,0.0,101.0,0.0,78.0,0.0
18:36,79.0,70.0,73.0,66.0,8.0,9.0,7.0,13.0,19.0,19.0,16.0,26.0,79.0,70.0,72.0,66.0,0.0,0.0,1.0,2.0,0.0,0.0,82.0,62.0,1.0,1.0,0.0,0.0,77.0,61.0,0.0,0.0
18:37,95.0,87.0,90.0,68.0,7.0,9.0,7.0,10.0,23.0,24.0,10.0,23.0,94.0,86.0,89.0,67.0,0.0,1.0,1.0,0.0,0.0,87.0,85.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,94.0,0.0
18:38,90.0,89.0,84.0,73.0,7.0,10.0,9.0,10.0,21.0,21.0,23.0,19.0,89.0,88.0,83.0,72.0,0.0,2.0,0.0,3.0,0.0,91.0,0.0,78.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0
18:39,87.0,79.0,73.0,68.0,14.0,12.0,11.0,14.0,28.0,25.0,10.0,23.0,86.0,78.0,73.0,67.0,1.0,2.0,4.0,2.0,65.0,86.0,68.0,72.0,3.0,1.0,2.0,1.0,93.0,75.0,77.0,58.0
18:40,83.0,75.0,78.0,68.0,12.0,12.0,11.0,16.0,30.0,28.0,16.0,29.0,83.0,75.0,76.0,68.0,0.0,1.0,4.0,2.0,0.0,64.0,78.0,65.0,1.0,0.0,1.0,0.0,81.0,0.0,92.0,0.0
18:41,94.0,85.0,90.0,72.0,6.0,9.0,8.0,7.0,19.0,22.0,16.0,14.0,93.0,83.0,88.0,72.0,0.0,2.0,0.0,1.0,0.0,100.0,0.0,68.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0
18:42,96.0,90.0,91.0,70.0,5.0,8.0,6.0,12.0,18.0,22.0,11.0,24.0,95.0,89.0,91.0,69.0,0.0,0.0,3.0,1.0,0.0,0.0,88.0,74.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0
18:43,94.0,86.0,82.0,59.0,9.0,12.0,5.0,18.0,25.0,23.0,10.0,34.0,93.0,86.0,82.0,58.0,1.0,2.0,1.0,1.0,95.0,85.0,78.0,65.0,0.0,2.0,1.0,0.0,0.0,78.0,80.0,0.0
18:44,87.0,82.0,85.0,59.0,10.0,12.0,7.0,16.0,24.0,26.0,13.0,27.0,86.0,81.0,85.0,58.0,1.0,3.0,1.0,1.0,91.0,84.0,78.0,61.0,2.0,0.0,2.0,0.0,87.0,0.0,88.0,0.0
18:45,89.0,83.0,76.0,73.0,7.0,8.0,9.0,9.0,16.0,18.0,16.0,18.0,89.0,82.0,76.0,72.0,2.0,2.0,3.0,1.0,87.0,82.0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:46,89.0,84.0,77.0,68.0,9.0,11.0,9.0,12.0,26.0,21.0,13.0,22.0,88.0,84.0,77.0,67.0,1.0,4.0,2.0,2.0,92.0,81.0,67.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,79.0,0.0
18:47,85.0,75.0,76.0,58.0,10.0,10.0,11.0,13.0,17.0,19.0,17.0,24.0,84.0,74.0,76.0,57.0,5.0,3.0,5.0,1.0,84.0,78.0,72.0,61.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
18:48,77.0,75.0,73.0,55.0,14.0,15.0,10.0,19.0,29.0,29.0,16.0,23.0,76.0,74.0,71.0,55.0,3.0,2.0,1.0,4.0,84.0,79.0,77.0,54.0,1.0,1.0,2.0,0.0,80.0,74.0,78.0,0.0
18:49,87.0,82.0,75.0,57.0,10.0,8.0,6.0,16.0,27.0,22.0,14.0,27.0,86.0,81.0,74.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:50,88.0,81.0,79.0,61.0,10.0,11.0,10.0,17.0,25.0,24.0,10.0,25.0,87.0,80.0,78.0,60.0,2.0,0.0,5.0,4.0,96.0,0.0,77.0,62.0,0.0,2.0,1.0,0.0,0.0,83.0,87.0,0.0
18:51,86.0,80.0,82.0,68.0,11.0,11.0,8.0,14.0,32.0,30.0,17.0,31.0,85.0,79.0,81.0,67.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:52,88.0,86.0,84.0,64.0,8.0,7.0,3.0,14.0,24.0,19.0,11.0,25.0,87.0,85.0,83.0,62.0,1.0,1.0,0.0,1.0,103.0,94.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0
18:53,98.0,90.0,93.0,84.0,7.0,9.0,7.0,8.0,21.0,18.0,8.0,19.0,97.0,88.0,92.0,84.0,1.0,2.0,2.0,1.0,103.0,101.0,94.0,81.0,0.0,1.0,3.0,0.0,0.0,84.0,94.0,0.0
18:54,91.0,84.0,84.0,70.0,8.0,10.0,6.0,9.0,23.0,29.0,9.0,19.0,90.0,83.0,86.0,69.0,1.0,0.0,3.0,1.0,92.0,0.0,74.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:55,85.0,78.0,73.0,51.0,9.0,10.0,6.0,18.0,25.0,24.0,12.0,29.0,85.0,77.0,73.0,50.0,1.0,1.0,1.0,1.0,80.0,82.0,64.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:56,97.0,87.0,88.0,72.0,7.0,9.0,9.0,10.0,22.0,21.0,11.0,23.0,96.0,86.0,90.0,71.0,0.0,2.0,3.0,0.0,0.0,88.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0
18:57,93.0,85.0,88.0,74.0,10.0,10.0,8.0,11.0,26.0,22.0,9.0,22.0,93.0,85.0,87.0,72.0,0.0,3.0,3.0,2.0,0.0,80.0,86.0,84.0,1.0,0.0,3.0,0.0,91.0,0.0,91.0,0.0
18:58,89.0,84.0,85.0,69.0,10.0,9.0,6.0,13.0,25.0,23.0,13.0,22.0,89.0,84.0,84.0,69.0,1.0,1.0,1.0,3.0,66.0,83.0,95.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:59,87.0,86.0,72.0,68.0,7.0,10.0,8.0,18.0,18.0,18.0,15.0,29.0,86.0,84.0,71.0,67.0,1.0,2.0,2.0,3.0,90.0,89.0,74.0,73.0,0.0,2.0,0.0,1.0,0.0,93.0,0.0,63.0
19:00,93.0,85.0,86.0,64.0,9.0,7.0,5.0,13.0,24.0,16.0,8.0,23.0,92.0,85.0,89.0,63.0,1.0,0.0,1.0,2.0,98.0,0.0,81.0,71.0,0.0,1.0,1.0,0.0,0.0,77.0,57.0,0.0
19:01,92.0,85.0,90.0,67.0,7.0,9.0,9.0,15.0,19.0,23.0,9.0,24.0,92.0,84.0,94.0,67.0,1.0,2.0,5.0,1.0,85.0,92.0,81.0,67.0,1.0,0.0,2.0,1.0,97.0,0.0,90.0,61.0
19:02,96.0,88.0,89.0,72.0,7.0,9.0,6.0,10.0,22.0,18.0,13.0,19.0,95.0,88.0,88.0,70.0,0.0,4.0,2.0,0.0,0.0,84.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0
19:03,90.0,82.0,86.0,70.0,10.0,12.0,5.0,14.0,25.0,25.0,11.0,27.0,89.0,82.0,84.0,69.0,4.0,1.0,1.0,0.0,89.0,97.0,90.0,0.0,0.0,2.0,1.0,1.0,0.0,71.0,97.0,73.0
19:04,84.0,79.0,81.0,56.0,11.0,12.0,8.0,23.0,31.0,26.0,9.0,31.0,83.0,78.0,79.0,56.0,0.0,0.0,2.0,3.0,0.0,0.0,88.0,50.0,0.0,1.0,3.0,1.0,0.0,85.0,82.0,64.0
19:05,95.0,89.0,83.0,69.0,9.0,5.0,4.0,11.0,27.0,15.0,10.0,22.0,94.0,88.0,82.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:06,93.0,84.0,87.0,65.0,10.0,10.0,6.0,14.0,28.0,24.0,17.0,25.0,92.0,84.0,86.0,64.0,1.0,1.0,0.0,2.0,97.0,81.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:07,94.0,86.0,77.0,62.0,8.0,10.0,9.0,15.0,25.0,22.0,16.0,27.0,93.0,84.0,77.0,62.0,1.0,1.0,2.0,1.0,95.0,100.0,71.0,61.0,0.0,1.0,1.0,0.0,0.0,92.0,82.0,0.0
19:08,92.0,79.0,75.0,57.0,8.0,9.0,9.0,18.0,22.0,21.0,18.0,30.0,91.0,78.0,75.0,56.0,1.0,1.0,1.0,1.0,98.0,74.0,66.0,67.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0
19:09,84.0,77.0,87.0,60.0,10.0,9.0,8.0,14.0,21.0,21.0,14.0,24.0,83.0,77.0,86.0,59.0,1.0,0.0,2.0,0.0,83.0,0.0,87.0,0.0,1.0,1.0,1.0,1.0,83.0,76.0,84.0,69.0
19:10,84.0,79.0,81.0,78.0,10.0,12.0,8.0,8.0,26.0,24.0,16.0,17.0,83.0,78.0,81.0,78.0,2.0,2.0,3.0,2.0,83.0,76.0,78.0,77.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0
19:11,87.0,81.0,81.0,61.0,7.0,6.0,4.0,8.0,20.0,14.0,7.0,14.0,86.0,81.0,80.0,61.0,2.0,0.0,3.0,2.0,89.0,0.0,80.0,54.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0
19:12,96.0,96.0,85.0,60.0,6.0,7.0,6.0,13.0,18.0,17.0,12.0,23.0,95.0,96.0,82.0,59.0,2.0,2.0,3.0,0.0,98.0,95.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:13,94.0,82.0,89.0,71.0,8.0,10.0,6.0,9.0,25.0,19.0,13.0,21.0,94.0,81.0,89.0,70.0,1.0,3.0,1.0,0.0,90.0,87.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0
19:14,93.0,83.0,89.0,78.0,7.0,9.0,7.0,10.0,23.0,20.0,5.0,21.0,92.0,82.0,88.0,78.0,0.0,3.0,4.0,1.0,0.0,82.0,88.0,75.0,0.0,0.0,2.0,1.0,0.0,0.0,88.0,76.0
19:15,90.0,78.0,81.0,64.0,9.0,8.0,8.0,12.0,21.0,21.0,15.0,25.0,90.0,77.0,81.0,63.0,3.0,0.0,4.0,0.0,89.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:16,87.0,83.0,84.0,62.0,5.0,8.0,8.0,11.0,13.0,16.0,11.0,19.0,87.0,80.0,83.0,62.0,1.0,1.0,0.0,1.0,74.0,100.0,0.0,61.0,0.0,1.0,3.0,0.0,0.0,97.0,87.0,0.0
19:17,88.0,79.0,84.0,68.0,4.0,5.0,4.0,9.0,12.0,14.0,10.0,15.0,87.0,78.0,84.0,67.0,1.0,0.0,1.0,3.0,87.0,0.0,76.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:18,86.0,84.0,88.0,67.0,7.0,7.0,7.0,14.0,17.0,15.0,14.0,25.0,86.0,83.0,88.0,67.0,2.0,2.0,1.0,2.0,80.0,89.0,85.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0
19:19,82.0,77.0,77.0,66.0,8.0,10.0,8.0,13.0,21.0,23.0,14.0,24.0,81.0,76.0,77.0,66.0,1.0,1.0,2.0,1.0,83.0,77.0,74.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0
19:20,93.0,82.0,90.0,71.0,9.0,10.0,7.0,11.0,23.0,22.0,11.0,17.0,92.0,81.0,89.0,70.0,3.0,1.0,4.0,4.0,97.0,80.0,91.0,74.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0
19:21,98.0,93.0,90.0,68.0,5.0,5.0,2.0,6.0,18.0,14.0,8.0,14.0,97.0,93.0,89.0,67.0,0.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:22,97.0,85.0,88.0,81.0,2.0,3.0,4.0,1.0,5.0,7.0,6.0,6.0,94.0,86.0,84.0,80.0,0.0,2.0,3.0,0.0,0.0,78.0,96.0,0.0,1.0,0.0,1.0,0.0,109.0,0.0,84.0,0.0
19:23,89.0,79.0,82.0,69.0,5.0,7.0,6.0,10.0,18.0,10.0,5.0,23.0,88.0,78.0,84.0,68.0,0.0,4.0,4.0,1.0,0.0,79.0,78.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0
19:24,86.0,77.0,76.0,75.0,4.0,6.0,4.0,4.0,12.0,9.0,8.0,10.0,84.0,77.0,75.0,74.0,2.0,1.0,1.0,0.0,96.0,70.0,78.0,0.0,0.0,2.0,1.0,0.0,0.0,78.0,75.0,0.0
19:25,86.0,79.0,78.0,65.0,3.0,6.0,5.0,6.0,13.0,16.0,7.0,11.0,85.0,78.0,78.0,65.0,0.0,0.0,3.0,1.0,0.0,0.0,77.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:26,85.0,79.0,84.0,73.0,2.0,5.0,6.0,7.0,9.0,8.0,8.0,17.0,84.0,77.0,81.0,72.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,73.0,91.0,0.0
